time,datetime,step,global_step,loss,examples_sec,sec_batch,duration,cpu,mem,net_usage
1627236061.1769912,2021-07-25 14:01:01.176996,0,0,1.58,1.1,120.405,120.405,0.000,566.199,94.568
1627236169.8302114,2021-07-25 14:02:49.830218,1,0,1.58,1.2,108.653,108.653,257.300,627.961,94.568
1627236261.9413533,2021-07-25 14:04:21.941357,2,1,1.58,1.4,92.111,92.111,308.800,689.574,94.568
1627236342.494683,2021-07-25 14:05:42.494690,3,1,1.58,1.6,80.553,80.553,345.200,724.078,94.568
1627236416.1644511,2021-07-25 14:06:56.164456,4,1,1.58,1.7,73.669,73.669,375.800,747.082,94.568
1627236489.5181854,2021-07-25 14:08:09.518190,5,1,1.58,1.7,73.353,73.353,371.300,898.949,94.568
1627236564.5030735,2021-07-25 14:09:24.503079,6,1,1.58,1.7,74.985,74.985,370.900,817.266,94.568
1627236637.453061,2021-07-25 14:10:37.453066,7,1,1.58,1.8,72.950,72.950,378.800,797.551,94.568
1627236711.182185,2021-07-25 14:11:51.182190,8,1,1.58,1.7,73.729,73.729,376.900,864.414,94.568
1627236837.9861264,2021-07-25 14:13:57.986133,9,1,1.58,1.0,126.804,126.804,219.400,818.363,94.568
1627236960.0444617,2021-07-25 14:16:00.044468,10,2,1.57,1.0,122.058,122.058,234.900,838.805,94.568
1627237084.7708857,2021-07-25 14:18:04.770893,11,3,1.57,1.0,124.726,124.726,232.200,862.617,94.568
1627237207.4388108,2021-07-25 14:20:07.438815,12,4,1.56,1.0,122.668,122.668,231.600,861.250,94.568
1627237339.520745,2021-07-25 14:22:19.520751,13,5,1.56,1.0,132.082,132.082,218.200,894.746,94.568
1627237462.1533985,2021-07-25 14:24:22.153404,14,6,1.56,1.0,122.632,122.632,232.100,895.203,94.568
1627237584.8727703,2021-07-25 14:26:24.872776,15,7,1.55,1.0,122.719,122.719,235.300,890.426,94.568
1627237713.4148767,2021-07-25 14:28:33.414881,16,8,1.55,1.0,128.542,128.542,226.500,892.758,94.568
1627237838.9445777,2021-07-25 14:30:38.944583,17,9,1.54,1.0,125.529,125.529,228.800,896.289,94.568
1627237967.238897,2021-07-25 14:32:47.238902,18,10,1.54,1.0,128.294,128.294,224.700,893.758,94.568
1627238093.67072,2021-07-25 14:34:53.670726,19,11,1.53,1.0,126.432,126.432,226.400,897.266,94.568
1627238215.3883743,2021-07-25 14:36:55.388379,20,12,1.53,1.1,121.717,121.717,236.100,898.242,94.568
1627238339.418289,2021-07-25 14:38:59.418294,21,13,1.52,1.0,124.030,124.030,234.600,900.199,94.568
1627238471.3944092,2021-07-25 14:41:11.394414,22,14,1.52,1.0,131.976,131.976,216.400,899.875,94.568
1627238598.7786772,2021-07-25 14:43:18.778682,23,15,1.52,1.0,127.384,127.384,222.700,899.004,94.568
1627238724.228194,2021-07-25 14:45:24.228199,24,16,1.51,1.0,125.449,125.449,228.000,898.746,94.568
1627238853.6233163,2021-07-25 14:47:33.623322,25,17,1.51,1.0,129.395,129.395,225.300,897.031,94.568
1627238979.8659172,2021-07-25 14:49:39.865923,26,18,1.50,1.0,126.242,126.242,231.100,896.055,94.568
1627239105.3110304,2021-07-25 14:51:45.311034,27,19,1.50,1.0,125.445,125.445,230.500,899.344,94.568
1627239231.3949075,2021-07-25 14:53:51.394914,28,20,1.49,1.0,126.084,126.084,229.900,903.352,94.568
1627239360.2014625,2021-07-25 14:56:00.201467,29,21,1.49,1.0,128.806,128.806,226.100,901.109,94.568
1627239484.9611344,2021-07-25 14:58:04.961138,30,22,1.49,1.0,124.759,124.759,231.700,904.848,94.568
1627239613.8765488,2021-07-25 15:00:13.876555,31,23,1.48,1.0,128.915,128.915,223.200,910.914,94.568
1627239741.1866415,2021-07-25 15:02:21.186646,32,24,1.48,1.0,127.310,127.310,225.400,918.598,94.568
1627239863.989585,2021-07-25 15:04:23.989592,33,25,1.47,1.0,122.803,122.803,233.200,920.168,94.568
1627239991.7608514,2021-07-25 15:06:31.760858,34,26,1.47,1.0,127.771,127.771,221.900,919.020,94.568
1627240118.5089095,2021-07-25 15:08:38.508914,35,27,1.46,1.0,126.748,126.748,226.300,915.883,94.568
1627240247.3205056,2021-07-25 15:10:47.320511,36,28,1.46,1.0,128.811,128.811,225.900,916.055,94.568
1627240371.3678782,2021-07-25 15:12:51.367885,37,29,1.45,1.0,124.047,124.047,228.500,920.371,94.568
1627240493.9201543,2021-07-25 15:14:53.920159,38,30,1.45,1.0,122.552,122.552,235.800,919.625,94.669
1627240618.6850355,2021-07-25 15:16:58.685053,39,31,1.45,1.0,124.765,124.765,233.000,918.488,94.669
1627240744.6252668,2021-07-25 15:19:04.625271,40,32,1.44,1.0,125.940,125.940,228.800,929.477,94.669
1627240868.7509868,2021-07-25 15:21:08.750992,41,33,1.44,1.0,124.125,124.125,233.200,931.512,94.669
1627240991.648112,2021-07-25 15:23:11.648117,42,34,1.43,1.0,122.897,122.897,236.100,933.434,94.669
1627241120.6543589,2021-07-25 15:25:20.654365,43,35,1.43,1.0,129.006,129.006,224.400,933.016,94.669
1627241241.5716014,2021-07-25 15:27:21.571606,44,36,1.42,1.1,120.917,120.917,237.400,932.004,94.669
1627241367.4054859,2021-07-25 15:29:27.405490,45,37,1.42,1.0,125.834,125.834,229.600,934.406,94.669
1627241494.7843869,2021-07-25 15:31:34.784391,46,38,1.41,1.0,127.379,127.379,226.400,934.668,94.669
1627241619.6825662,2021-07-25 15:33:39.682572,47,39,1.41,1.0,124.898,124.898,231.800,930.578,94.669
1627241743.0394604,2021-07-25 15:35:43.039465,48,40,1.41,1.0,123.357,123.357,231.800,931.230,94.669
1627241865.4108062,2021-07-25 15:37:45.410813,49,41,1.40,1.0,122.371,122.371,234.500,931.664,94.669
1627241991.7385347,2021-07-25 15:39:51.738541,50,42,1.40,1.0,126.327,126.327,230.000,935.199,94.669
1627242116.8493958,2021-07-25 15:41:56.849403,51,43,1.39,1.0,125.110,125.110,229.100,934.730,94.669
1627242245.4086277,2021-07-25 15:44:05.408635,52,44,1.39,1.0,128.559,128.559,221.800,932.750,94.669
1627242371.9186232,2021-07-25 15:46:11.918630,53,45,1.38,1.0,126.510,126.510,223.400,933.629,94.669
1627242499.4140654,2021-07-25 15:48:19.414072,54,46,1.38,1.0,127.495,127.495,228.700,927.270,94.669
1627242627.7310202,2021-07-25 15:50:27.731023,55,47,1.37,1.0,128.317,128.317,226.300,929.840,94.669
1627242754.12672,2021-07-25 15:52:34.126727,56,48,1.37,1.0,126.396,126.396,227.300,932.176,94.669
1627242882.772618,2021-07-25 15:54:42.772624,57,49,1.36,1.0,128.645,128.645,225.200,930.668,94.669
1627243006.9258714,2021-07-25 15:56:46.925876,58,50,1.36,1.0,124.153,124.153,234.500,933.203,94.669
1627243135.928791,2021-07-25 15:58:55.928798,59,51,1.36,1.0,129.003,129.003,224.500,935.008,94.669
1627243264.2165112,2021-07-25 16:01:04.216516,60,52,1.35,1.0,128.287,128.287,222.600,934.664,94.669
1627243391.4896324,2021-07-25 16:03:11.489637,61,53,1.35,1.0,127.273,127.273,227.000,934.387,94.669
1627243520.4493616,2021-07-25 16:05:20.449366,62,54,1.34,1.0,128.960,128.960,224.200,933.898,94.669
1627243648.8342922,2021-07-25 16:07:28.834297,63,55,1.34,1.0,128.385,128.385,223.100,933.793,94.669
1627243772.166169,2021-07-25 16:09:32.166175,64,56,1.33,1.0,123.332,123.332,232.300,937.172,94.669
1627243895.044028,2021-07-25 16:11:35.044034,65,57,1.33,1.0,122.877,122.877,234.500,935.852,94.669
1627244021.5516005,2021-07-25 16:13:41.551608,66,58,1.33,1.0,126.507,126.507,228.700,931.051,94.669
1627244145.6734123,2021-07-25 16:15:45.673417,67,59,1.32,1.0,124.121,124.121,230.700,934.914,94.669
1627244284.9904256,2021-07-25 16:18:04.990431,68,60,1.32,0.9,139.317,139.317,207.400,936.109,94.669
1627244410.920185,2021-07-25 16:20:10.920188,69,61,1.31,1.0,125.929,125.929,227.800,935.066,94.669
1627244541.0600202,2021-07-25 16:22:21.060029,70,62,1.31,1.0,130.140,130.140,221.200,936.957,94.669
1627244668.1955385,2021-07-25 16:24:28.195544,71,63,1.31,1.0,127.135,127.135,226.100,932.246,94.669
1627244796.7455864,2021-07-25 16:26:36.745591,72,64,1.30,1.0,128.550,128.550,218.000,934.844,94.669
1627244925.212158,2021-07-25 16:28:45.212163,73,65,1.30,1.0,128.466,128.466,226.000,932.766,94.669
1627245052.3745503,2021-07-25 16:30:52.374555,74,66,1.29,1.0,127.162,127.162,226.000,938.586,94.669
1627245183.9116206,2021-07-25 16:33:03.911627,75,67,1.29,1.0,131.537,131.537,221.300,934.758,94.669
1627245317.1830153,2021-07-25 16:35:17.183022,76,68,1.29,1.0,133.271,133.271,216.700,931.906,94.669
1627245447.339083,2021-07-25 16:37:27.339090,77,69,1.28,1.0,130.156,130.156,220.600,935.047,94.669
1627245571.3400295,2021-07-25 16:39:31.340037,78,70,1.28,1.0,124.001,124.001,231.700,933.762,94.669
1627245697.4703212,2021-07-25 16:41:37.470326,79,71,1.28,1.0,126.130,126.130,225.000,936.934,94.669
1627245822.4735157,2021-07-25 16:43:42.473521,80,72,1.27,1.0,125.003,125.003,231.600,934.512,94.669
1627245945.556084,2021-07-25 16:45:45.556089,81,73,1.27,1.0,123.082,123.082,234.700,933.910,94.669
1627246071.3093598,2021-07-25 16:47:51.309365,82,74,1.27,1.0,125.753,125.753,230.900,930.723,94.669
1627246195.7129624,2021-07-25 16:49:55.712967,83,75,1.27,1.0,124.403,124.403,232.900,935.230,94.669
1627246320.3414419,2021-07-25 16:52:00.341447,84,76,1.26,1.0,124.628,124.628,231.600,933.129,94.669
1627246446.0165038,2021-07-25 16:54:06.016509,85,77,1.26,1.0,125.675,125.675,231.700,934.484,94.669
1627246572.669469,2021-07-25 16:56:12.669472,86,78,1.26,1.0,126.653,126.653,225.200,932.156,94.669
1627246698.252221,2021-07-25 16:58:18.252226,87,79,1.26,1.0,125.583,125.583,228.100,938.336,94.669
1627246823.5986345,2021-07-25 17:00:23.598642,88,80,1.25,1.0,125.346,125.346,228.400,936.797,94.669
1627246947.132297,2021-07-25 17:02:27.132300,89,81,1.25,1.0,123.533,123.533,232.700,935.406,94.669
1627247082.0050015,2021-07-25 17:04:42.005007,90,82,1.25,0.9,134.873,134.873,211.300,938.707,94.669
1627247207.531504,2021-07-25 17:06:47.531509,91,83,1.25,1.0,125.526,125.526,226.500,934.238,94.669
1627247334.805242,2021-07-25 17:08:54.805247,92,84,1.24,1.0,127.273,127.273,226.100,936.887,94.669
1627247463.5488148,2021-07-25 17:11:03.548819,93,85,1.24,1.0,128.743,128.743,221.800,937.012,94.669
1627247590.6465814,2021-07-25 17:13:10.646588,94,86,1.24,1.0,127.097,127.097,223.400,935.176,94.669
1627247719.68652,2021-07-25 17:15:19.686524,95,87,1.24,1.0,129.040,129.040,223.900,938.477,94.669
1627247847.033175,2021-07-25 17:17:27.033180,96,88,1.24,1.0,127.346,127.346,225.500,938.828,94.669
1627247980.1996987,2021-07-25 17:19:40.199704,97,89,1.24,1.0,133.166,133.166,216.500,936.008,94.669
1627248113.0433087,2021-07-25 17:21:53.043313,98,90,1.23,1.0,132.843,132.843,218.700,936.480,94.669
1627248241.9637895,2021-07-25 17:24:01.963795,99,91,1.23,1.0,128.920,128.920,225.600,933.039,94.669
1627248371.1924975,2021-07-25 17:26:11.192504,100,92,1.23,1.0,129.228,129.228,223.800,939.383,94.669
1627248498.6014547,2021-07-25 17:28:18.601461,101,93,1.23,1.0,127.409,127.409,227.500,934.508,94.669
1627248626.1117787,2021-07-25 17:30:26.111785,102,94,1.23,1.0,127.510,127.510,226.200,934.254,94.669
1627248752.8593998,2021-07-25 17:32:32.859406,103,95,1.23,1.0,126.747,126.747,227.400,934.332,94.669
1627248881.4782505,2021-07-25 17:34:41.478256,104,96,1.23,1.0,128.618,128.618,224.500,933.516,94.669
1627249007.620135,2021-07-25 17:36:47.620142,105,97,1.23,1.0,126.142,126.142,226.600,936.363,94.669
1627249137.4691737,2021-07-25 17:38:57.469179,106,98,1.22,1.0,129.849,129.849,220.600,935.703,94.669
1627249263.6177664,2021-07-25 17:41:03.617772,107,99,1.22,1.0,126.148,126.148,229.900,933.555,94.669
1627249387.014369,2021-07-25 17:43:07.014374,108,100,1.22,1.0,123.396,123.396,231.200,936.539,94.669
1627249519.998773,2021-07-25 17:45:19.998779,109,101,1.22,1.0,132.984,132.984,218.000,933.766,94.669
1627249646.5343735,2021-07-25 17:47:26.534379,110,102,1.22,1.0,126.535,126.535,221.400,941.254,94.669
1627249774.011434,2021-07-25 17:49:34.011441,111,103,1.22,1.0,127.477,127.477,223.000,941.340,94.669
1627249902.012546,2021-07-25 17:51:42.012552,112,104,1.22,1.0,128.001,128.001,224.600,938.617,94.669
1627250030.0225456,2021-07-25 17:53:50.022551,113,105,1.22,1.0,128.010,128.010,225.500,933.680,94.669
1627250156.451763,2021-07-25 17:55:56.451768,114,106,1.22,1.0,126.429,126.429,228.800,935.797,94.669
1627250285.4665823,2021-07-25 17:58:05.466588,115,107,1.22,1.0,129.015,129.015,224.400,934.172,94.669
1627250420.9821527,2021-07-25 18:00:20.982157,116,108,1.22,0.9,135.515,135.515,212.200,931.516,94.669
1627250548.1271412,2021-07-25 18:02:28.127146,117,109,1.22,1.0,127.145,127.145,224.200,935.516,94.669
1627250675.0399811,2021-07-25 18:04:35.039988,118,110,1.22,1.0,126.913,126.913,229.000,940.031,94.669
1627250808.5487616,2021-07-25 18:06:48.548769,119,111,1.22,1.0,133.509,133.509,219.000,940.523,94.669
1627250933.3869233,2021-07-25 18:08:53.386928,120,112,1.22,1.0,124.838,124.838,230.000,939.688,94.669
1627251059.9468424,2021-07-25 18:10:59.946847,121,113,1.21,1.0,126.560,126.560,229.500,938.250,94.669
1627251190.5782654,2021-07-25 18:13:10.578271,122,114,1.21,1.0,130.631,130.631,222.400,938.062,94.669
1627251320.0671213,2021-07-25 18:15:20.067126,123,115,1.21,1.0,129.489,129.489,220.100,938.480,94.669
1627251449.6323593,2021-07-25 18:17:29.632364,124,116,1.21,1.0,129.565,129.565,219.900,939.551,94.669
1627251575.4818048,2021-07-25 18:19:35.481808,125,117,1.21,1.0,125.849,125.849,228.200,938.090,94.669
1627251707.5219696,2021-07-25 18:21:47.521977,126,118,1.21,1.0,132.040,132.040,217.400,939.172,94.669
1627251835.7992256,2021-07-25 18:23:55.799230,127,119,1.21,1.0,128.277,128.277,223.900,939.711,94.669
1627251959.9506414,2021-07-25 18:25:59.950646,128,120,1.21,1.0,124.151,124.151,233.500,936.062,94.669
1627252087.5382183,2021-07-25 18:28:07.538224,129,121,1.21,1.0,127.587,127.587,223.800,940.953,94.669
1627252209.8272867,2021-07-25 18:30:09.827290,130,122,1.21,1.0,122.289,122.289,237.400,939.441,94.669
1627252338.426447,2021-07-25 18:32:18.426452,131,123,1.21,1.0,128.599,128.599,226.800,932.688,94.669
1627252463.5599287,2021-07-25 18:34:23.559934,132,124,1.21,1.0,125.133,125.133,230.000,941.125,94.669
1627252588.7670803,2021-07-25 18:36:28.767087,133,125,1.21,1.0,125.207,125.207,230.900,935.711,94.669
1627252714.8910618,2021-07-25 18:38:34.891069,134,126,1.21,1.0,126.124,126.124,228.000,936.449,94.669
1627252840.3098311,2021-07-25 18:40:40.309836,135,127,1.21,1.0,125.418,125.418,227.600,939.117,94.669
1627252967.7047844,2021-07-25 18:42:47.704790,136,128,1.21,1.0,127.395,127.395,224.500,936.230,94.669
1627253094.3912315,2021-07-25 18:44:54.391236,137,129,1.21,1.0,126.686,126.686,229.200,934.105,94.669
1627253224.2961392,2021-07-25 18:47:04.296146,138,130,1.21,1.0,129.905,129.905,220.600,936.215,94.669
1627253349.648985,2021-07-25 18:49:09.648992,139,131,1.21,1.0,125.352,125.352,230.900,934.012,94.669
1627253476.9833918,2021-07-25 18:51:16.983398,140,132,1.21,1.0,127.334,127.334,229.900,934.609,94.669
1627253610.0821579,2021-07-25 18:53:30.082163,141,133,1.21,1.0,133.098,133.098,216.700,937.879,94.669
1627253739.03328,2021-07-25 18:55:39.033287,142,134,1.21,1.0,128.951,128.951,224.900,934.441,94.669
